geoid,name,state,japanese_pop,total_pop,japanese_pct
48215024004,"Hidalgo County (240.04)","Texas",0,7642,0
48215020506,"Hidalgo County (205.06)","Texas",0,1752,0
48215021312,"Hidalgo County (213.12)","Texas",0,5089,0
48215021409,"Hidalgo County (214.09)","Texas",0,3312,0
29189221630,"St. Louis County (2216.30)","Missouri",0,2303,0
29189216401,"St. Louis County (2164.01)","Missouri",0,2572,0
29189213702,"St. Louis County (2137.02)","Missouri",17,4209,0.4
13031110408,"Bulloch County (1104.08)","Georgia",14,3589,0.39
39159050501,"Union County (505.01)","Ohio",40,5565,0.72
45041001902,"Florence County (19.02)","South Carolina",0,3567,0
01051030102,"Elmore County (301.02)","Alabama",0,2197,0
13179010401,"Liberty County (104.01)","Georgia",0,2964,0
55113100400,"Sawyer County (1004)","Wisconsin",0,2512,0
42045410700,"Delaware County (4107)","Pennsylvania",0,4997,0
15003011300,"Honolulu County (113)","Hawaii",1070,6054,17.67
15003003603,"Honolulu County (36.03)","Hawaii",827,3362,24.6
15003007702,"Honolulu County (77.02)","Hawaii",2209,5106,43.26
15003008301,"Honolulu County (83.01)","Hawaii",441,5158,8.55
15003008408,"Honolulu County (84.08)","Hawaii",1488,10426,14.27
06061020717,"Placer County (207.17)","California",0,5560,0
06061021037,"Placer County (210.37)","California",44,2408,1.83
55035001700,"Eau Claire County (17)","Wisconsin",64,5658,1.13
06071009202,"San Bernardino County (92.02)","California",0,1617,0
06071000813,"San Bernardino County (8.13)","California",63,3210,1.96
06071002017,"San Bernardino County (20.17)","California",13,5688,0.23
06071012700,"San Bernardino County (127)","California",6,4235,0.14
06071003801,"San Bernardino County (38.01)","California",0,5307,0
29189216201,"St. Louis County (2162.01)","Missouri",20,4364,0.46
29189213701,"St. Louis County (2137.01)","Missouri",0,1160,0
29189220503,"St. Louis County (2205.03)","Missouri",0,3170,0
29189218016,"St. Louis County (2180.16)","Missouri",0,3894,0
13077170307,"Coweta County (1703.07)","Georgia",0,6659,0
12033003001,"Escambia County (30.01)","Florida",0,3772,0
01015001102,"Calhoun County (11.02)","Alabama",0,1246,0
01015002104,"Calhoun County (21.04)","Alabama",0,3991,0
01055010202,"Etowah County (102.02)","Alabama",0,2854,0
01095030502,"Marshall County (305.02)","Alabama",0,4820,0
01095030203,"Marshall County (302.03)","Alabama",0,4323,0
01095031001,"Marshall County (310.01)","Alabama",0,3482,0
37087920702,"Haywood County (9207.02)","North Carolina",0,1807,0
15003981200,"Honolulu County (9812)","Hawaii",0,0,0
01127020802,"Walker County (208.02)","Alabama",0,3098,0
29019001109,"Boone County (11.09)","Missouri",0,5879,0
29019001003,"Boone County (10.03)","Missouri",0,3452,0
45047970303,"Greenwood County (9703.03)","South Carolina",0,3454,0
06071980100,"San Bernardino County (9801)","California",0,3,0
06071010413,"San Bernardino County (104.13)","California",0,6695,0
06071010422,"San Bernardino County (104.22)","California",68,1853,3.67
06071010420,"San Bernardino County (104.20)","California",21,3829,0.55
34025812501,"Monmouth County (8125.01)","New Jersey",26,6622,0.39
34001010105,"Atlantic County (101.05)","New Jersey",8,1696,0.47
34001011804,"Atlantic County (118.04)","New Jersey",0,7447,0
01077011606,"Lauderdale County (116.06)","Alabama",5,4622,0.11
37039930606,"Cherokee County (9306.06)","North Carolina",0,2895,0
39041011764,"Delaware County (117.64)","Ohio",8,2383,0.34
39041011765,"Delaware County (117.65)","Ohio",0,2620,0
37147000503,"Pitt County (5.03)","North Carolina",0,3970,0
13187960205,"Lumpkin County (9602.05)","Georgia",203,6189,3.28
37087920202,"Haywood County (9202.02)","North Carolina",0,5205,0
13057090402,"Cherokee County (904.02)","Georgia",0,6965,0
13057090102,"Cherokee County (901.02)","Georgia",0,5309,0
13057091012,"Cherokee County (910.12)","Georgia",25,4227,0.59
12031016812,"Duval County (168.12)","Florida",0,4297,0
12031010104,"Duval County (101.04)","Florida",0,7500,0
12031014424,"Duval County (144.24)","Florida",0,7402,0
12031013729,"Duval County (137.29)","Florida",0,5437,0
12031016730,"Duval County (167.30)","Florida",14,4168,0.34
12031010501,"Duval County (105.01)","Florida",0,5674,0
12031016731,"Duval County (167.31)","Florida",0,5627,0
48167726200,"Galveston County (7262)","Texas",0,2487,0
12113010504,"Santa Rosa County (105.04)","Florida",0,6895,0
48085030604,"Collin County (306.04)","Texas",0,4276,0
48085030504,"Collin County (305.04)","Texas",0,5154,0
48085031314,"Collin County (313.14)","Texas",44,7282,0.6
13185010103,"Lowndes County (101.03)","Georgia",0,4209,0
01071950302,"Jackson County (9503.02)","Alabama",0,2749,0
06037121102,"Los Angeles County (1211.02)","California",115,2436,4.72
06071010419,"San Bernardino County (104.19)","California",0,3388,0
06037104124,"Los Angeles County (1041.24)","California",122,3950,3.09
06037139001,"Los Angeles County (1390.01)","California",55,5592,0.98
06037402804,"Los Angeles County (4028.04)","California",17,4217,0.4
06037462201,"Los Angeles County (4622.01)","California",44,3573,1.23
06037125501,"Los Angeles County (1255.01)","California",48,2911,1.65
06037208401,"Los Angeles County (2084.01)","California",8,3782,0.21
06037208801,"Los Angeles County (2088.01)","California",29,3525,0.82
06037408140,"Los Angeles County (4081.40)","California",11,3317,0.33
06037481606,"Los Angeles County (4816.06)","California",104,5002,2.08
01123962702,"Tallapoosa County (9627.02)","Alabama",0,3877,0
01081041702,"Lee County (417.02)","Alabama",0,3024,0
01081041703,"Lee County (417.03)","Alabama",3,6000,0.05
12051000404,"Hendry County (4.04)","Florida",0,4351,0
01125010305,"Tuscaloosa County (103.05)","Alabama",12,3310,0.36
01125012001,"Tuscaloosa County (120.01)","Alabama",0,1449,0
21179930304,"Nelson County (9303.04)","Kentucky",0,7007,0
17089853402,"Kane County (8534.02)","Illinois",19,4222,0.45
17089854403,"Kane County (8544.03)","Illinois",70,7997,0.88
13103030205,"Effingham County (302.05)","Georgia",0,3278,0
04017963400,"Navajo County (9634)","Arizona",67,4275,1.57
45059920201,"Laurens County (9202.01)","South Carolina",0,3700,0
06037141102,"Los Angeles County (1411.02)","California",12,2649,0.45
06037215102,"Los Angeles County (2151.02)","California",50,3234,1.55
06037239202,"Los Angeles County (2392.02)","California",0,5338,0
06037408504,"Los Angeles County (4085.04)","California",33,5366,0.61
06037186201,"Los Angeles County (1862.01)","California",102,3187,3.2
06037191902,"Los Angeles County (1919.02)","California",22,2845,0.77
06037272202,"Los Angeles County (2722.02)","California",89,3143,2.83
06037294701,"Los Angeles County (2947.01)","California",11,2987,0.37
06037300702,"Los Angeles County (3007.02)","California",129,5806,2.22
06037297300,"Los Angeles County (2973)","California",59,2081,2.84
06037400501,"Los Angeles County (4005.01)","California",81,1839,4.4
06037401312,"Los Angeles County (4013.12)","California",0,4645,0
48041000207,"Brazos County (2.07)","Texas",22,2841,0.77
48041002016,"Brazos County (20.16)","Texas",38,3749,1.01
48041000605,"Brazos County (6.05)","Texas",0,5911,0
36083052406,"Rensselaer County (524.06)","New York",0,3915,0
12005000301,"Bay County (3.01)","Florida",0,2873,0
01109189102,"Pike County (1891.02)","Alabama",0,3359,0
27001790504,"Aitkin County (7905.04)","Minnesota",0,1378,0
27141030105,"Sherburne County (301.05)","Minnesota",22,4761,0.46
27141030408,"Sherburne County (304.08)","Minnesota",0,5689,0
27025110403,"Chisago County (1104.03)","Minnesota",0,5251,0
13287970201,"Turner County (9702.01)","Georgia",0,2819,0
45059921002,"Laurens County (9210.02)","South Carolina",0,3575,0
45059920501,"Laurens County (9205.01)","South Carolina",0,1792,0
12069030408,"Lake County (304.08)","Florida",0,3866,0
12069030409,"Lake County (304.09)","Florida",0,6164,0
12069030108,"Lake County (301.08)","Florida",52,4961,1.05
06037402406,"Los Angeles County (4024.06)","California",0,4518,0
06037278102,"Los Angeles County (2781.02)","California",77,2917,2.64
06037134905,"Los Angeles County (1349.05)","California",71,6371,1.11
36059406802,"Nassau County (4068.02)","New York",0,5973,0
36059521902,"Nassau County (5219.02)","New York",0,4642,0
36059981100,"Nassau County (9811)","New York",0,986,0
25025081400,"Suffolk County (814)","Massachusetts",8,3600,0.22
28133950600,"Sunflower County (9506)","Mississippi",0,2392,0
12005000302,"Bay County (3.02)","Florida",0,7617,0
12005002710,"Bay County (27.10)","Florida",0,7882,0
45003021402,"Aiken County (214.02)","South Carolina",73,3472,2.1
45003020304,"Aiken County (203.04)","South Carolina",0,5161,0
45003021901,"Aiken County (219.01)","South Carolina",0,2716,0
13191110102,"McIntosh County (1101.02)","Georgia",0,704,0
48427950106,"Starr County (9501.06)","Texas",0,3590,0
06073021800,"San Diego County (218)","California",5,1937,0.26
06073007702,"San Diego County (77.02)","California",87,3368,2.58
06073009901,"San Diego County (99.01)","California",4,1310,0.31
06073020811,"San Diego County (208.11)","California",56,5960,0.94
48439105007,"Tarrant County (1050.07)","Texas",0,6895,0
48439106518,"Tarrant County (1065.18)","Texas",18,6503,0.28
48439123600,"Tarrant County (1236)","Texas",0,3874,0
21047980100,"Christian County (9801)","Kentucky",0,0,0
21123960101,"Larue County (9601.01)","Kentucky",0,1470,0
28049002300,"Hinds County (23)","Mississippi",0,2434,0
34017018701,"Hudson County (187.01)","New Jersey",7,3039,0.23
25025981700,"Suffolk County (9817)","Massachusetts",0,0,0
22007050201,"Assumption Parish (502.01)","Louisiana",0,2672,0
37113970304,"Macon County (9703.04)","North Carolina",0,2523,0
21005950102,"Anderson County (9501.02)","Kentucky",0,6791,0
01007010010,"Bibb County (100.10)","Alabama",0,2579,0
34017002002,"Hudson County (20.02)","New Jersey",0,2797,0
13275960502,"Thomas County (9605.02)","Georgia",0,2691,0
16005000302,"Bannock County (3.02)","Idaho",30,5312,0.56
13225040400,"Peach County (404)","Georgia",0,4838,0
13073030308,"Columbia County (303.08)","Georgia",0,12923,0
48141010337,"El Paso County (103.37)","Texas",17,8146,0.21
48141000208,"El Paso County (2.08)","Texas",22,5125,0.43
48141010346,"El Paso County (103.46)","Texas",0,6749,0
48141001700,"El Paso County (17)","Texas",0,1018,0
48141010222,"El Paso County (102.22)","Texas",0,1800,0
36081044302,"Queens County (443.02)","New York",11,4864,0.23
36081100801,"Queens County (1008.01)","New York",0,2911,0
36081077906,"Queens County (779.06)","New York",0,3946,0
36081097204,"Queens County (972.04)","New York",0,4254,0
36081138502,"Queens County (1385.02)","New York",0,92,0
39025040303,"Clermont County (403.03)","Ohio",230,8102,2.84
24041960502,"Talbot County (9605.02)","Maryland",0,3951,0
46103011005,"Pennington County (110.05)","South Dakota",0,2439,0
24025303605,"Harford County (3036.05)","Maryland",53,6294,0.84
55079000301,"Milwaukee County (3.01)","Wisconsin",0,1262,0
55079187400,"Milwaukee County (1874)","Wisconsin",0,3731,0
24025303203,"Harford County (3032.03)","Maryland",0,2970,0
21047200901,"Christian County (2009.01)","Kentucky",0,3013,0
12001002002,"Alachua County (20.02)","Florida",0,3940,0
21125971004,"Laurel County (9710.04)","Kentucky",0,2740,0
41033361202,"Josephine County (3612.02)","Oregon",26,3839,0.68
55001950204,"Adams County (9502.04)","Wisconsin",0,2060,0
37187950201,"Washington County (9502.01)","North Carolina",0,2609,0
42043024801,"Dauphin County (248.01)","Pennsylvania",0,3572,0
09110514800,"Capitol Planning Region (5148)","Connecticut",0,3057,0
36085027705,"Richmond County (277.05)","New York",16,6119,0.26
39153530101,"Summit County (5301.01)","Ohio",0,7297,0
39049005410,"Franklin County (54.10)","Ohio",0,1894,0
39049010300,"Franklin County (103)","Ohio",0,2396,0
42039110201,"Crawford County (1102.01)","Pennsylvania",0,3549,0
24510100300,"Baltimore city (1003)","Maryland",0,2247,0
32005001200,"Douglas County (12)","Nevada",12,3562,0.34
55025001102,"Dane County (11.02)","Wisconsin",4,4055,0.1
55025010501,"Dane County (105.01)","Wisconsin",46,4405,1.04
55025002602,"Dane County (26.02)","Wisconsin",0,5481,0
08123000705,"Weld County (7.05)","Colorado",0,1314,0
08123002013,"Weld County (20.13)","Colorado",39,4969,0.78
08123002209,"Weld County (22.09)","Colorado",0,3993,0
25023540103,"Plymouth County (5401.03)","Massachusetts",0,4614,0
32031002408,"Washoe County (24.08)","Nevada",16,2910,0.55
48287000400,"Lee County (4)","Texas",0,6856,0
21157950502,"Marshall County (9505.02)","Kentucky",0,2737,0
30081000602,"Ravalli County (6.02)","Montana",0,5828,0
21235920301,"Whitley County (9203.01)","Kentucky",0,1559,0
42011014102,"Berks County (141.02)","Pennsylvania",26,4453,0.58
37143920101,"Perquimans County (9201.01)","North Carolina",0,3584,0
39095007207,"Lucas County (72.07)","Ohio",0,3056,0
39095009902,"Lucas County (99.02)","Ohio",0,1116,0
39095008702,"Lucas County (87.02)","Ohio",22,2448,0.9
39095008304,"Lucas County (83.04)","Ohio",0,2718,0
17093890602,"Kendall County (8906.02)","Illinois",14,6788,0.21
55025013302,"Dane County (133.02)","Wisconsin",0,5879,0
32031001011,"Washoe County (10.11)","Nevada",47,4362,1.08
09140130101,"Naugatuck Valley Planning Region (1301.01)","Connecticut",0,5104,0
42049012400,"Erie County (124)","Pennsylvania",0,1301,0
34035053905,"Somerset County (539.05)","New Jersey",23,6959,0.33
34035054202,"Somerset County (542.02)","New Jersey",111,6060,1.83
36027130004,"Dutchess County (1300.04)","New York",26,1784,1.46
36027410000,"Dutchess County (4100)","New York",16,4201,0.38
36027640001,"Dutchess County (6400.01)","New York",0,404,0
36119011800,"Westchester County (118)","New York",31,6300,0.49
36119012700,"Westchester County (127)","New York",7,4215,0.17
51153901224,"Prince William County (9012.24)","Virginia",68,4401,1.55
51153901237,"Prince William County (9012.37)","Virginia",8,3138,0.25
51153901508,"Prince William County (9015.08)","Virginia",17,6261,0.27
49005000402,"Cache County (4.02)","Utah",0,5020,0
21221980100,"Trigg County (9801)","Kentucky",0,6,0
12119911301,"Sumter County (9113.01)","Florida",1,7492,0.01
12119910401,"Sumter County (9104.01)","Florida",0,3898,0
06037550601,"Los Angeles County (5506.01)","California",41,5729,0.72
06037106646,"Los Angeles County (1066.46)","California",39,3221,1.21
06037800506,"Los Angeles County (8005.06)","California",39,2987,1.31
06037911001,"Los Angeles County (9110.01)","California",9,3205,0.28
06037920114,"Los Angeles County (9201.14)","California",80,5350,1.5
17093890108,"Kendall County (8901.08)","Illinois",119,5602,2.12
22105953702,"Tangipahoa Parish (9537.02)","Louisiana",0,5974,0
22105953401,"Tangipahoa Parish (9534.01)","Louisiana",0,3092,0
22033004605,"East Baton Rouge Parish (46.05)","Louisiana",0,7128,0
22033004512,"East Baton Rouge Parish (45.12)","Louisiana",0,2480,0
55139002001,"Winnebago County (20.01)","Wisconsin",0,2755,0
36027190102,"Dutchess County (1901.02)","New York",20,2170,0.92
47069950300,"Hardeman County (9503)","Tennessee",0,4089,0
25025981502,"Suffolk County (9815.02)","Massachusetts",0,0,0
37021002702,"Buncombe County (27.02)","North Carolina",0,5252,0
37031970304,"Carteret County (9703.04)","North Carolina",0,2620,0
37077970102,"Granville County (9701.02)","North Carolina",0,3623,0
37053110101,"Currituck County (1101.01)","North Carolina",0,1199,0
37053110302,"Currituck County (1103.02)","North Carolina",76,3547,2.14
06037901209,"Los Angeles County (9012.09)","California",33,885,3.73
13139000102,"Hall County (1.02)","Georgia",0,3195,0
13139001202,"Hall County (12.02)","Georgia",0,7197,0
55139002401,"Winnebago County (24.01)","Wisconsin",0,4929,0
16019970405,"Bonneville County (9704.05)","Idaho",30,9917,0.3
16019971401,"Bonneville County (9714.01)","Idaho",0,4986,0
39109365002,"Miami County (3650.02)","Ohio",0,4987,0
55087011104,"Outagamie County (111.04)","Wisconsin",0,3343,0
55087010502,"Outagamie County (105.02)","Wisconsin",0,1776,0
42067070102,"Juniata County (701.02)","Pennsylvania",3,3777,0.08
12086000127,"Miami-Dade County (1.27)","Florida",0,3355,0
37021002402,"Buncombe County (24.02)","North Carolina",0,5509,0
37021003201,"Buncombe County (32.01)","North Carolina",12,1901,0.63
37081016103,"Guilford County (161.03)","North Carolina",0,5492,0
37081015706,"Guilford County (157.06)","North Carolina",0,7450,0
37081016011,"Guilford County (160.11)","North Carolina",0,5102,0
37051002002,"Cumberland County (20.02)","North Carolina",39,4576,0.85
37051003312,"Cumberland County (33.12)","North Carolina",53,7669,0.69
49021110702,"Iron County (1107.02)","Utah",66,7382,0.89
55117010602,"Sheboygan County (106.02)","Wisconsin",0,4578,0
53055960400,"San Juan County (9604)","Washington",18,3678,0.49
54053954801,"Mason County (9548.01)","West Virginia",0,2781,0
48451001707,"Tom Green County (17.07)","Texas",24,6683,0.36
13139000303,"Hall County (3.03)","Georgia",0,2939,0
13139001501,"Hall County (15.01)","Georgia",0,6821,0
06037901210,"Los Angeles County (9012.10)","California",21,1802,1.17
06037980021,"Los Angeles County (9800.21)","California",0,2,0
06037650401,"Los Angeles County (6504.01)","California",559,4360,12.82
48233950800,"Hutchinson County (9508)","Texas",0,565,0
37089930702,"Henderson County (9307.02)","North Carolina",0,4622,0
